route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.91.1,1.91.H2770,1.91.11427260,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427262,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427264,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427266,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427268,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427270,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427272,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427274,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427276,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427278,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427280,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427282,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427284,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427286,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427469,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427471,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427473,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427475,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427477,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427479,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427481,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427483,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427485,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427487,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427489,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427491,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427678,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427680,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427682,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427684,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427686,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427688,"Zona Universitària",0,1.91.9100.1,1
1.94.1,1.94.H3467,1.94.11572292,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572293,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572295,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572296,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572297,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572298,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572299,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572300,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572301,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572302,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572303,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572304,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572305,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572306,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572307,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572308,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572309,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572310,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572311,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572312,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572313,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572314,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572315,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572316,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572318,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572319,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572321,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572323,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572324,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572326,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572327,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572330,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572331,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572332,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572335,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572336,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572337,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572339,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572341,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572342,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571950,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571951,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11571953,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11571955,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11571956,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571958,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571959,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11571962,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571963,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11571964,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571949,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11571952,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571954,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571957,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11571960,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11571961,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572291,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572294,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572317,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572320,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572322,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572325,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572328,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572329,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572333,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H3467,1.94.11572334,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572338,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H3467,1.94.11572340,"Can Zam",0,1.94.9400.1,1
1.5.1,1.5.H4015,1.5.11780362,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780368,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780370,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780374,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780376,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779934,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779936,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779948,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779950,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779954,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779963,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779969,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779971,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779975,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779977,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779932,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779981,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779938,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779940,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779942,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779944,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779946,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779952,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779962,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4015,1.5.11779965,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779967,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779973,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11779979,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780186,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4015,1.5.11780189,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780197,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780203,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780209,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780187,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780191,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780193,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780195,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780199,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780201,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780205,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780207,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780211,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780364,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780366,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780372,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H4015,1.5.11780378,"Cornellà Centre",1,1.5.10502.2,1
1.3.1,1.3.H4054,1.3.11797917,"Trinitat Nova",0,1.3.300.1,1
1.2.1,1.2.H4051,1.2.11796882,"Paral·lel",1,1.2.200.2,1
1.5.1,1.5.H4057,1.5.11798956,"Vall d'Hebron",0,1.5.10502.1,1
1.3.1,1.3.H4053,1.3.11797560,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797564,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797566,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797572,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797574,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797578,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797580,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797582,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797586,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797588,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797554,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797556,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797558,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797562,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797568,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797570,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797576,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797584,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4053,1.3.11797590,"Zona Universitària",1,1.3.300.2,1
1.11.1,1.11.H4033,1.11.11787628,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787634,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787638,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787644,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787654,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787660,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787670,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787676,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787680,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787686,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787696,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787730,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787734,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787740,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787746,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787750,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787756,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787766,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787772,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787776,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787782,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787788,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787792,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787798,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787626,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787630,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787632,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787636,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787640,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787642,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787646,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787648,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787650,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787652,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787656,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787658,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787662,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787664,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787666,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787668,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787672,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787674,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787678,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787682,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787684,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787688,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787690,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787692,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787694,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787698,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787700,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787702,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787704,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787706,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787708,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787710,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787712,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787714,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787716,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787718,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787720,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787722,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787724,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787726,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787728,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787732,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787736,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787738,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787742,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787744,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787748,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787752,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787754,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787758,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787760,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787762,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787764,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787768,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787770,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787774,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787778,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787780,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787784,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787786,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787790,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787794,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787796,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787800,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787802,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787804,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787806,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787808,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787810,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787812,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787814,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787816,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787818,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787820,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787822,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787824,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787826,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787828,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787830,"Trinitat Nova",1,1.11.1100.2,1
1.11.1,1.11.H4033,1.11.11787832,"Trinitat Nova",1,1.11.1100.2,1
1.3.1,1.3.H4060,1.3.11800044,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800046,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800050,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800052,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800058,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800060,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800064,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800085,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800089,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800091,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800093,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800097,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800099,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800103,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800105,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800107,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800206,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800210,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800212,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800216,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800218,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800220,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800224,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800226,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800229,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800231,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800235,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800237,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800251,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800253,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800048,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800054,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800056,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800062,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800087,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800095,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800101,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800109,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800208,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800214,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800222,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800233,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800239,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800241,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H4060,1.3.11800243,"Zona Universitària",1,1.3.300.2,1
